Timestamp,Data
1570217894.1225564, 94,1023,515,1017,130,0
1570217894.6609998, 102,1023,505,1017,131,0
1570217895.177066, 104,1023,590,1017,130,0
1570217895.7156389, 103,1023,614,1017,130,0
1570217896.2251267, 103,1023,522,1017,130,0
1570217896.7657807, 97,1023,525,1017,131,0
1570217897.3017485, 125,1022,474,1017,131,0
1570217897.8418808, 99,1023,535,1017,132,0
1570217898.3794293, 135,1023,541,1017,135,0
1570217898.9188774, 101,1023,535,1017,134,0
1570217899.4556794, 99,1023,545,1017,132,0
1570217899.9932358, 98,1023,556,1017,131,0
1570217900.5286553, 105,1023,503,1016,130,0
1570217901.07007, 144,1023,506,1017,130,0
1570217901.6044426, 145,1023,597,1017,130,0
1570217902.144979, 146,1023,549,1017,129,0
1570217902.6823173, 147,1023,523,1017,129,0
1570217903.2205586, 93,1023,581,1017,129,0
1570217903.7549589, 90,1023,510,1017,129,0
1570217904.2938619, 89,1023,519,1017,129,0
1570217904.829896, 86,1023,544,1017,127,0
1570217905.370239, 87,1023,501,1017,294,0
1570217905.9072087, 87,1023,549,1017,297,0
1570217906.4442222, 87,1023,503,1017,300,0
1570217906.981551, 87,1022,490,1017,300,0
1570217907.4819915, 87,1023,255,1017,298,0
1570217908.0228488, 87,1023,505,1017,299,0
1570217908.5681727, 87,1023,551,1017,301,0
1570217909.1057363, 87,1023,516,1017,290,0
1570217909.6552699, 88,1023,550,1017,133,0
1570217910.1929393, 88,1023,531,1017,134,0
1570217910.7341912, 88,1023,529,1017,134,0
1570217911.2645822, 88,1023,548,1017,134,0
1570217911.8032146, 88,1023,517,1017,134,0
1570217912.338714, 89,1023,552,1017,135,0
1570217912.8869443, 89,1023,556,1017,135,0
1570217913.4246004, 88,1023,526,1017,135,0
1570217913.974795, 89,1023,526,1017,136,0
