Timestamp,Data
1570218577.5622506, 69,924,0,0,23,1017
1570218578.096912, 69,924,0,0,23,1017
1570218578.6314917, 69,924,0,0,23,1017
1570218579.1640868, 69,924,0,0,23,1017
1570218579.700049, 68,924,0,0,23,1017
1570218580.2371147, 69,924,0,0,23,1017
1570218580.7719135, 70,923,0,0,23,1017
1570218581.3064847, 139,922,0,0,23,1017
1570218581.8539014, 137,923,0,0,23,1017
1570218582.3892102, 137,923,0,0,23,1017
1570218582.922336, 136,923,0,0,23,1018
1570218583.455688, 76,923,0,0,23,1017
1570218583.9884095, 75,923,0,0,23,1018
1570218584.5238538, 74,922,0,0,23,1017
1570218585.0586972, 78,900,0,0,23,1017
1570218585.5932617, 77,653,0,0,23,1017
1570218586.12443, 77,685,0,0,23,1017
1570218586.6576362, 76,702,0,0,23,1017
1570218587.189333, 76,716,0,0,23,1017
1570218587.7224753, 75,718,0,0,23,1017
1570218588.2559013, 76,722,0,0,23,1017
1570218588.7852523, 76,731,0,0,23,1017
1570218589.323236, 76,913,0,0,23,1017
1570218589.8551857, 75,917,0,0,23,1018
1570218590.3903391, 75,918,0,0,23,1017
1570218590.922914, 75,917,0,0,23,1017
1570218591.4562154, 74,928,0,0,23,1017
1570218591.9917765, 74,922,0,0,23,1017
1570218592.522769, 73,888,0,0,23,1017
1570218593.0565531, 113,866,0,0,23,1018
1570218593.591579, 94,854,0,0,23,1017
1570218594.124214, 88,848,0,0,23,1017
1570218594.6582267, 87,843,0,0,23,1017
1570218595.1903675, 85,841,0,0,24,1017
1570218595.723684, 85,837,0,0,20,1017
1570218596.2551, 84,835,0,0,23,1017
1570218596.7863326, 83,831,0,0,23,1018
1570218597.3187904, 83,828,0,0,24,1017
