Timestamp,Data
1570217932.23339, 86,1023,511,1017,145,0
1570217932.7707329, 88,1023,540,1017,153,0
1570217933.3040757, 87,1023,631,1017,158,0
1570217933.8434784, 87,1023,519,1017,160,0
1570217934.3849385, 86,1023,494,1017,160,0
1570217934.9192948, 86,1023,548,1017,161,0
1570217935.4587944, 86,1023,529,1017,162,0
1570217935.9935348, 86,1023,553,1017,159,0
1570217936.532206, 84,1023,544,1017,143,0
1570217937.0663507, 84,1023,513,1017,148,0
1570217937.6028726, 85,1023,503,1017,148,0
1570217938.1384523, 85,1023,527,1017,148,0
1570217938.6765637, 85,1023,506,1017,145,0
1570217939.2125912, 89,1023,718,1017,144,0
1570217939.7497115, 88,1023,575,1017,148,0
1570217940.2939222, 89,1023,466,1017,164,0
1570217940.8318954, 96,1022,620,1017,159,0
1570217941.3670397, 94,1023,441,1017,153,0
1570217941.9055998, 90,1023,498,1017,149,0
1570217942.440088, 91,1023,578,1017,143,0
1570217942.9779818, 91,1023,487,1017,145,0
1570217943.5159624, 91,1023,542,1017,277,0
1570217944.0502663, 92,1023,393,1017,244,0
1570217944.589274, 92,1023,312,1017,242,0
1570217945.1223977, 92,1023,687,1017,242,0
1570217945.6633942, 92,1023,455,1017,244,0
1570217946.2005916, 92,1023,250,1017,240,0
1570217946.7405312, 92,1023,468,1017,242,0
1570217947.278122, 92,1023,620,1017,238,0
1570217947.817317, 92,1023,539,1017,233,0
1570217948.354047, 92,1023,708,1017,234,0
1570217948.8891377, 92,1023,566,1017,229,0
1570217949.4268115, 92,1023,447,1017,222,0
1570217949.962662, 92,1023,634,1017,224,0
1570217950.5003183, 92,1023,511,1017,228,0
1570217951.0341747, 92,1023,493,1017,229,0
1570217951.5719624, 92,1023,549,1017,230,0
1570217952.1092196, 92,1023,513,1017,229,0
