,box_name,channel_name,time,value,label
7301,Box0,Magnet X,2020-06-13 21:54:45,46.062,T
7302,Box0,Accel Z,2020-06-13 21:54:45,9.96,T
7303,Box0,Temperature,2020-06-13 21:54:45,23.57,T
7304,Box0,Accel X,2020-06-13 21:54:45,0.21,T
7305,Box0,Humidity,2020-06-13 21:54:45,34.129,T
7306,Box0,Approx. Altitude,2020-06-13 21:54:45,-51.339,T
7307,Box0,Accel Y,2020-06-13 21:54:45,-0.89,T
7308,Box0,PIR,2020-06-13 21:54:46,1.0,T
7309,Box0,Audio,2020-06-13 21:54:46,0.215,T
7310,Box0,Color Temp (K),2020-06-13 21:54:46,3552.0,T
7311,Box0,Lumosity,2020-06-13 21:54:46,196.0,T
7312,Box0,R,2020-06-13 21:54:46,564.0,T
7313,Box0,G,2020-06-13 21:54:46,389.0,T
7314,Box0,C,2020-06-13 21:54:46,1278.0,T
7315,Box0,B,2020-06-13 21:54:46,320.0,T
7316,Box0,Magnet Z,2020-06-13 21:54:46,-73.25,T
7317,Box0,Pressure,2020-06-13 21:54:46,1019.401,T
7318,Box0,Magnet Y,2020-06-13 21:54:46,21.25,T
7319,Box0,Magnet X,2020-06-13 21:54:46,46.375,T
7320,Box0,Accel Z,2020-06-13 21:54:46,9.98,T
7321,Box0,Temperature,2020-06-13 21:54:46,23.57,T
7322,Box0,Accel X,2020-06-13 21:54:46,0.2,T
7323,Box0,Humidity,2020-06-13 21:54:46,34.129,T
7324,Box0,Approx. Altitude,2020-06-13 21:54:46,-51.091,T
7325,Box0,Accel Y,2020-06-13 21:54:46,-0.88,T
7326,Box0,PIR,2020-06-13 21:54:47,1.0,T
7327,Box0,Audio,2020-06-13 21:54:47,0.156,T
7328,Box0,Color Temp (K),2020-06-13 21:54:47,3552.0,T
7329,Box0,Lumosity,2020-06-13 21:54:47,196.0,T
7330,Box0,R,2020-06-13 21:54:47,564.0,T
7331,Box0,G,2020-06-13 21:54:47,389.0,T
7332,Box0,B,2020-06-13 21:54:47,320.0,T
7333,Box0,C,2020-06-13 21:54:47,1277.0,T
7334,Box0,Temperature,2020-06-13 21:54:47,23.57,T
7335,Box0,Approx. Altitude,2020-06-13 21:54:47,-51.07,T
7336,Box0,Magnet Z,2020-06-13 21:54:47,-72.56,T
7337,Box0,Magnet Y,2020-06-13 21:54:47,22.062,T
7338,Box0,Magnet X,2020-06-13 21:54:47,46.375,T
7339,Box0,Pressure,2020-06-13 21:54:47,1019.399,T
7340,Box0,Accel Y,2020-06-13 21:54:47,-0.87,T
7341,Box0,Accel X,2020-06-13 21:54:47,0.22,T
7342,Box0,Humidity,2020-06-13 21:54:47,34.128,T
7343,Box0,Accel Z,2020-06-13 21:54:47,9.97,T
7344,Box0,C,2020-06-13 21:54:48,1278.0,T
7345,Box0,Audio,2020-06-13 21:54:48,0.22,T
7346,Box0,Color Temp (K),2020-06-13 21:54:48,3552.0,T
7347,Box0,Lumosity,2020-06-13 21:54:48,196.0,T
7348,Box0,R,2020-06-13 21:54:48,564.0,T
7349,Box0,G,2020-06-13 21:54:48,389.0,T
7350,Box0,B,2020-06-13 21:54:48,320.0,T
7351,Box0,PIR,2020-06-13 21:54:48,1.0,T
7352,Box0,Temperature,2020-06-13 21:54:48,23.57,T
7353,Box0,Approx. Altitude,2020-06-13 21:54:48,-51.519,T
7354,Box0,Humidity,2020-06-13 21:54:48,34.129,T
7355,Box0,Accel X,2020-06-13 21:54:48,0.19,T
7356,Box0,Accel Y,2020-06-13 21:54:48,-0.87,T
7357,Box0,Accel Z,2020-06-13 21:54:48,9.96,T
7358,Box0,Magnet X,2020-06-13 21:54:48,46.375,T
7359,Box0,Magnet Y,2020-06-13 21:54:48,20.875,T
7360,Box0,Magnet Z,2020-06-13 21:54:48,-72.87,T
7361,Box0,Pressure,2020-06-13 21:54:48,1019.453,T
7362,Box0,G,2020-06-13 21:54:49,389.0,T
7363,Box0,R,2020-06-13 21:54:49,564.0,T
7364,Box0,Lumosity,2020-06-13 21:54:49,197.0,T
7365,Box0,B,2020-06-13 21:54:49,319.0,T
7366,Box0,Audio,2020-06-13 21:54:49,0.22,T
7367,Box0,PIR,2020-06-13 21:54:49,1.0,T
7368,Box0,Color Temp (K),2020-06-13 21:54:49,3545.0,T
7369,Box0,C,2020-06-13 21:54:49,1277.0,T
7370,Box0,Magnet Z,2020-06-13 21:54:49,-73.25,T
7371,Box0,Pressure,2020-06-13 21:54:49,1019.426,T
7372,Box0,Magnet Y,2020-06-13 21:54:49,23.187,T
7373,Box0,Magnet X,2020-06-13 21:54:49,45.687,T
7374,Box0,Accel Z,2020-06-13 21:54:49,9.95,T
7375,Box0,Temperature,2020-06-13 21:54:49,23.57,T
7376,Box0,Accel X,2020-06-13 21:54:49,0.21,T
7377,Box0,Humidity,2020-06-13 21:54:49,34.129,T
7378,Box0,Approx. Altitude,2020-06-13 21:54:49,-51.297,T
7379,Box0,Accel Y,2020-06-13 21:54:49,-0.85,T
7380,Box0,B,2020-06-13 21:54:50,319.0,T
7381,Box0,PIR,2020-06-13 21:54:50,1.0,T
7382,Box0,Audio,2020-06-13 21:54:50,0.259,T
7383,Box0,Color Temp (K),2020-06-13 21:54:50,3545.0,T
7384,Box0,Lumosity,2020-06-13 21:54:50,195.0,T
7385,Box0,R,2020-06-13 21:54:50,564.0,T
7386,Box0,G,2020-06-13 21:54:50,388.0,T
7387,Box0,C,2020-06-13 21:54:50,1276.0,T
7388,Box0,Temperature,2020-06-13 21:54:50,23.57,T
7389,Box0,Pressure,2020-06-13 21:54:50,1019.445,T
7390,Box0,Magnet Y,2020-06-13 21:54:50,22.062,T
7391,Box0,Magnet X,2020-06-13 21:54:50,47.187,T
7392,Box0,Accel Z,2020-06-13 21:54:50,9.95,T
7393,Box0,Magnet Z,2020-06-13 21:54:50,-74.5,T
7394,Box0,Accel X,2020-06-13 21:54:50,0.19,T
7395,Box0,Humidity,2020-06-13 21:54:50,34.129,T
7396,Box0,Approx. Altitude,2020-06-13 21:54:50,-51.45,T
7397,Box0,Accel Y,2020-06-13 21:54:50,-0.89,T
7398,Box0,B,2020-06-13 21:54:51,320.0,T
7399,Box0,R,2020-06-13 21:54:51,564.0,T
7400,Box0,PIR,2020-06-13 21:54:51,1.0,T
7401,Box0,Audio,2020-06-13 21:54:51,0.239,T
7402,Box0,Color Temp (K),2020-06-13 21:54:51,3552.0,T
7403,Box0,Lumosity,2020-06-13 21:54:51,196.0,T
7404,Box0,G,2020-06-13 21:54:51,389.0,T
7405,Box0,C,2020-06-13 21:54:51,1278.0,T
7406,Box0,Magnet Z,2020-06-13 21:54:51,-72.87,T
7407,Box0,Pressure,2020-06-13 21:54:51,1019.422,T
7408,Box0,Approx. Altitude,2020-06-13 21:54:51,-51.26,T
7409,Box0,Humidity,2020-06-13 21:54:51,34.118,T
7410,Box0,Accel X,2020-06-13 21:54:51,0.22,T
7411,Box0,Accel Y,2020-06-13 21:54:51,-0.86,T
7412,Box0,Accel Z,2020-06-13 21:54:51,9.86,T
7413,Box0,Magnet X,2020-06-13 21:54:51,46.75,T
7414,Box0,Magnet Y,2020-06-13 21:54:51,21.25,T
7415,Box0,Temperature,2020-06-13 21:54:51,23.58,T
7416,Box0,G,2020-06-13 21:54:52,389.0,T
7417,Box0,R,2020-06-13 21:54:52,564.0,T
7418,Box0,Lumosity,2020-06-13 21:54:52,197.0,T
7419,Box0,B,2020-06-13 21:54:52,319.0,T
7420,Box0,Audio,2020-06-13 21:54:52,0.234,T
7421,Box0,PIR,2020-06-13 21:54:52,1.0,T
7422,Box0,Color Temp (K),2020-06-13 21:54:52,3545.0,T
7423,Box0,C,2020-06-13 21:54:52,1277.0,T
7424,Box0,Magnet Z,2020-06-13 21:54:52,-73.25,T
7425,Box0,Pressure,2020-06-13 21:54:52,1019.442,T
7426,Box0,Magnet Y,2020-06-13 21:54:52,21.687,T
7427,Box0,Magnet X,2020-06-13 21:54:52,46.062,T
7428,Box0,Accel Z,2020-06-13 21:54:52,9.85,T
7429,Box0,Temperature,2020-06-13 21:54:52,23.57,T
7430,Box0,Accel X,2020-06-13 21:54:52,0.21,T
7431,Box0,Humidity,2020-06-13 21:54:52,34.105,T
7432,Box0,Approx. Altitude,2020-06-13 21:54:52,-51.429,T
7433,Box0,Accel Y,2020-06-13 21:54:52,-0.87,T
7434,Box0,C,2020-06-13 21:54:53,1278.0,T
7435,Box0,Audio,2020-06-13 21:54:53,0.254,T
7436,Box0,Color Temp (K),2020-06-13 21:54:53,3552.0,T
7437,Box0,Lumosity,2020-06-13 21:54:53,196.0,T
7438,Box0,R,2020-06-13 21:54:53,564.0,T
7439,Box0,G,2020-06-13 21:54:53,389.0,T
7440,Box0,B,2020-06-13 21:54:53,320.0,T
7441,Box0,PIR,2020-06-13 21:54:53,1.0,T
7442,Box0,Temperature,2020-06-13 21:54:53,23.57,T
7443,Box0,Approx. Altitude,2020-06-13 21:54:53,-51.276,T
7444,Box0,Humidity,2020-06-13 21:54:53,34.105,T
7445,Box0,Accel X,2020-06-13 21:54:53,0.22,T
7446,Box0,Accel Y,2020-06-13 21:54:53,-0.87,T
7447,Box0,Accel Z,2020-06-13 21:54:53,9.94,T
7448,Box0,Magnet X,2020-06-13 21:54:53,46.062,T
7449,Box0,Magnet Y,2020-06-13 21:54:53,21.687,T
7450,Box0,Magnet Z,2020-06-13 21:54:53,-72.5,T
7451,Box0,Pressure,2020-06-13 21:54:53,1019.424,T
7452,Box0,G,2020-06-13 21:54:54,388.0,T
7453,Box0,R,2020-06-13 21:54:54,564.0,T
7454,Box0,Lumosity,2020-06-13 21:54:54,195.0,T
7455,Box0,B,2020-06-13 21:54:54,319.0,T
7456,Box0,Audio,2020-06-13 21:54:54,0.239,T
7457,Box0,PIR,2020-06-13 21:54:54,1.0,T
7458,Box0,Color Temp (K),2020-06-13 21:54:54,3545.0,T
7459,Box0,C,2020-06-13 21:54:54,1276.0,T
7460,Box0,Magnet Z,2020-06-13 21:54:54,-72.87,T
7461,Box0,Pressure,2020-06-13 21:54:54,1019.476,T
7462,Box0,Magnet Y,2020-06-13 21:54:54,21.687,T
7463,Box0,Magnet X,2020-06-13 21:54:54,46.375,T
7464,Box0,Accel Z,2020-06-13 21:54:54,9.92,T
7465,Box0,Temperature,2020-06-13 21:54:54,23.57,T
7466,Box0,Accel X,2020-06-13 21:54:54,0.21,T
7467,Box0,Humidity,2020-06-13 21:54:54,34.105,T
7468,Box0,Approx. Altitude,2020-06-13 21:54:54,-51.709,T
7469,Box0,Accel Y,2020-06-13 21:54:54,-0.87,T
7470,Box0,PIR,2020-06-13 21:54:55,1.0,T
7471,Box0,Audio,2020-06-13 21:54:55,0.273,T
7472,Box0,Color Temp (K),2020-06-13 21:54:55,3552.0,T
7473,Box0,Lumosity,2020-06-13 21:54:55,196.0,T
7474,Box0,R,2020-06-13 21:54:55,564.0,T
7475,Box0,G,2020-06-13 21:54:55,389.0,T
7476,Box0,C,2020-06-13 21:54:55,1278.0,T
7477,Box0,B,2020-06-13 21:54:55,320.0,T
7478,Box0,Magnet Z,2020-06-13 21:54:55,-73.25,T
7479,Box0,Pressure,2020-06-13 21:54:55,1019.429,T
7480,Box0,Magnet Y,2020-06-13 21:54:55,21.687,T
7481,Box0,Magnet X,2020-06-13 21:54:55,46.75,T
7482,Box0,Accel Z,2020-06-13 21:54:55,9.96,T
7483,Box0,Temperature,2020-06-13 21:54:55,23.57,T
7484,Box0,Accel X,2020-06-13 21:54:55,0.2,T
7485,Box0,Humidity,2020-06-13 21:54:55,34.105,T
7486,Box0,Approx. Altitude,2020-06-13 21:54:55,-51.318,T
7487,Box0,Accel Y,2020-06-13 21:54:55,-0.86,T
7488,Box0,PIR,2020-06-13 21:54:56,1.0,T
7489,Box0,Audio,2020-06-13 21:54:56,0.249,T
7490,Box0,Color Temp (K),2020-06-13 21:54:56,3545.0,T
7491,Box0,Lumosity,2020-06-13 21:54:56,197.0,T
7492,Box0,R,2020-06-13 21:54:56,564.0,T
7493,Box0,G,2020-06-13 21:54:56,389.0,T
7494,Box0,B,2020-06-13 21:54:56,319.0,T
7495,Box0,C,2020-06-13 21:54:56,1277.0,T
7496,Box0,Temperature,2020-06-13 21:54:56,23.57,T
7497,Box0,Approx. Altitude,2020-06-13 21:54:56,-51.456,T
7498,Box0,Magnet Z,2020-06-13 21:54:56,-72.87,T
7499,Box0,Magnet Y,2020-06-13 21:54:56,21.687,T
7500,Box0,Magnet X,2020-06-13 21:54:56,45.25,T
7501,Box0,Pressure,2020-06-13 21:54:56,1019.446,T
7502,Box0,Accel Y,2020-06-13 21:54:56,-0.87,T
7503,Box0,Accel X,2020-06-13 21:54:56,0.22,T
7504,Box0,Humidity,2020-06-13 21:54:56,34.083,T
7505,Box0,Accel Z,2020-06-13 21:54:56,9.96,T
7506,Box0,C,2020-06-13 21:54:57,1278.0,T
7507,Box0,Audio,2020-06-13 21:54:57,0.2,T
7508,Box0,Color Temp (K),2020-06-13 21:54:57,3552.0,T
7509,Box0,Lumosity,2020-06-13 21:54:57,196.0,T
7510,Box0,R,2020-06-13 21:54:57,564.0,T
7511,Box0,G,2020-06-13 21:54:57,389.0,T
7512,Box0,B,2020-06-13 21:54:57,320.0,T
7513,Box0,PIR,2020-06-13 21:54:57,1.0,T
7514,Box0,Temperature,2020-06-13 21:54:57,23.58,T
7515,Box0,Approx. Altitude,2020-06-13 21:54:57,-51.413,T
7516,Box0,Humidity,2020-06-13 21:54:57,34.083,T
7517,Box0,Accel X,2020-06-13 21:54:57,0.2,T
7518,Box0,Accel Y,2020-06-13 21:54:57,-0.87,T
7519,Box0,Accel Z,2020-06-13 21:54:57,9.95,T
7520,Box0,Magnet X,2020-06-13 21:54:57,45.687,T
7521,Box0,Magnet Y,2020-06-13 21:54:57,20.562,T
7522,Box0,Magnet Z,2020-06-13 21:54:57,-73.75,T
7523,Box0,Pressure,2020-06-13 21:54:57,1019.441,T
7524,Box0,G,2020-06-13 21:54:58,389.0,T
7525,Box0,R,2020-06-13 21:54:58,564.0,T
7526,Box0,Lumosity,2020-06-13 21:54:58,196.0,T
7527,Box0,B,2020-06-13 21:54:58,320.0,T
7528,Box0,Audio,2020-06-13 21:54:58,0.205,T
7529,Box0,PIR,2020-06-13 21:54:58,1.0,T
7530,Box0,Color Temp (K),2020-06-13 21:54:58,3552.0,T
7531,Box0,C,2020-06-13 21:54:58,1278.0,T
7532,Box0,Magnet Z,2020-06-13 21:54:58,-73.75,T
7533,Box0,Pressure,2020-06-13 21:54:58,1019.45,T
7534,Box0,Magnet Y,2020-06-13 21:54:58,21.25,T
7535,Box0,Magnet X,2020-06-13 21:54:58,45.25,T
7536,Box0,Accel Z,2020-06-13 21:54:58,9.95,T
7537,Box0,Temperature,2020-06-13 21:54:58,23.57,T
7538,Box0,Accel X,2020-06-13 21:54:58,0.18,T
7539,Box0,Humidity,2020-06-13 21:54:58,34.083,T
7540,Box0,Approx. Altitude,2020-06-13 21:54:58,-51.493,T
7541,Box0,Accel Y,2020-06-13 21:54:58,-0.88,T
7542,Box0,PIR,2020-06-13 21:54:59,1.0,T
7543,Box0,Audio,2020-06-13 21:54:59,0.195,T
7544,Box0,Color Temp (K),2020-06-13 21:54:59,3552.0,T
7545,Box0,Lumosity,2020-06-13 21:54:59,196.0,T
7546,Box0,R,2020-06-13 21:54:59,564.0,T
7547,Box0,G,2020-06-13 21:54:59,389.0,T
7548,Box0,C,2020-06-13 21:54:59,1277.0,T
7549,Box0,Temperature,2020-06-13 21:54:59,23.58,T
7550,Box0,B,2020-06-13 21:54:59,320.0,T
7551,Box0,Approx. Altitude,2020-06-13 21:54:59,-51.598,T
7552,Box0,Humidity,2020-06-13 21:54:59,34.072,T
7553,Box0,Accel X,2020-06-13 21:54:59,0.2,T
7554,Box0,Accel Y,2020-06-13 21:54:59,-0.88,T
7555,Box0,Accel Z,2020-06-13 21:54:59,9.96,T
7556,Box0,Magnet X,2020-06-13 21:54:59,46.062,T
7557,Box0,Magnet Y,2020-06-13 21:54:59,21.687,T
7558,Box0,Magnet Z,2020-06-13 21:54:59,-74.5,T
7559,Box0,Pressure,2020-06-13 21:54:59,1019.463,T
7560,Box0,PIR,2020-06-13 21:55:00,1.0,T
7561,Box0,Audio,2020-06-13 21:55:00,0.234,T
7562,Box0,Color Temp (K),2020-06-13 21:55:00,3552.0,T
7563,Box0,Lumosity,2020-06-13 21:55:00,196.0,T
7564,Box0,R,2020-06-13 21:55:00,564.0,T
7565,Box0,G,2020-06-13 21:55:00,389.0,T
7566,Box0,C,2020-06-13 21:55:00,1277.0,T
7567,Box0,B,2020-06-13 21:55:00,320.0,T
7568,Box0,Temperature,2020-06-13 21:55:00,23.58,T
7569,Box0,Magnet Y,2020-06-13 21:55:00,22.062,T
7570,Box0,Magnet X,2020-06-13 21:55:00,47.187,T
7571,Box0,Accel Z,2020-06-13 21:55:00,9.98,T
7572,Box0,Magnet Z,2020-06-13 21:55:00,-72.87,T
7573,Box0,Accel X,2020-06-13 21:55:00,0.19,T
7574,Box0,Humidity,2020-06-13 21:55:00,34.072,T
7575,Box0,Approx. Altitude,2020-06-13 21:55:00,-51.693,T
7576,Box0,Accel Y,2020-06-13 21:55:00,-0.88,T
7577,Box0,Pressure,2020-06-13 21:55:00,1019.474,T
7578,Box0,C,2020-06-13 21:55:01,1276.0,T
7579,Box0,PIR,2020-06-13 21:55:01,1.0,T
7580,Box0,Audio,2020-06-13 21:55:01,0.225,T
7581,Box0,Color Temp (K),2020-06-13 21:55:01,3545.0,T
7582,Box0,Lumosity,2020-06-13 21:55:01,195.0,T
7583,Box0,R,2020-06-13 21:55:01,564.0,T
7584,Box0,G,2020-06-13 21:55:01,388.0,T
7585,Box0,B,2020-06-13 21:55:01,319.0,T
7586,Box0,Pressure,2020-06-13 21:55:01,1019.464,T
7587,Box0,Approx. Altitude,2020-06-13 21:55:01,-51.609,T
7588,Box0,Humidity,2020-06-13 21:55:01,34.072,T
7589,Box0,Accel X,2020-06-13 21:55:01,0.2,T
7590,Box0,Accel Y,2020-06-13 21:55:01,-0.88,T
7591,Box0,Accel Z,2020-06-13 21:55:01,9.94,T
7592,Box0,Magnet X,2020-06-13 21:55:01,45.687,T
7593,Box0,Magnet Y,2020-06-13 21:55:01,21.687,T
7594,Box0,Magnet Z,2020-06-13 21:55:01,-73.25,T
7595,Box0,Temperature,2020-06-13 21:55:01,23.58,T
7596,Box0,B,2020-06-13 21:55:02,320.0,T
7597,Box0,G,2020-06-13 21:55:02,389.0,T
7598,Box0,R,2020-06-13 21:55:02,564.0,T
7599,Box0,PIR,2020-06-13 21:55:02,1.0,T
7600,Box0,Color Temp (K),2020-06-13 21:55:02,3552.0,T
7601,Box0,Audio,2020-06-13 21:55:02,0.234,T
7602,Box0,Lumosity,2020-06-13 21:55:02,196.0,T
7603,Box0,C,2020-06-13 21:55:02,1278.0,T
7604,Box0,Temperature,2020-06-13 21:55:02,23.58,T
7605,Box0,Approx. Altitude,2020-06-13 21:55:02,-51.72,T
7606,Box0,Magnet Z,2020-06-13 21:55:02,-74.06,T
7607,Box0,Magnet Y,2020-06-13 21:55:02,20.875,T
7608,Box0,Magnet X,2020-06-13 21:55:02,45.687,T
7609,Box0,Pressure,2020-06-13 21:55:02,1019.478,T
7610,Box0,Accel Y,2020-06-13 21:55:02,-0.9,T
7611,Box0,Accel X,2020-06-13 21:55:02,0.21,T
7612,Box0,Humidity,2020-06-13 21:55:02,34.072,T
7613,Box0,Accel Z,2020-06-13 21:55:02,9.95,T
7614,Box0,PIR,2020-06-13 21:55:03,1.0,T
7615,Box0,Audio,2020-06-13 21:55:03,0.22,T
7616,Box0,Color Temp (K),2020-06-13 21:55:03,3552.0,T
7617,Box0,Lumosity,2020-06-13 21:55:03,196.0,T
7618,Box0,R,2020-06-13 21:55:03,564.0,T
7619,Box0,G,2020-06-13 21:55:03,389.0,T
7620,Box0,C,2020-06-13 21:55:03,1277.0,T
7621,Box0,B,2020-06-13 21:55:03,320.0,T
7622,Box0,Magnet Z,2020-06-13 21:55:03,-72.5,T
7623,Box0,Pressure,2020-06-13 21:55:03,1019.472,T
7624,Box0,Magnet Y,2020-06-13 21:55:03,21.687,T
7625,Box0,Magnet X,2020-06-13 21:55:03,44.875,T
7626,Box0,Accel Z,2020-06-13 21:55:03,9.84,T
7627,Box0,Temperature,2020-06-13 21:55:03,23.58,T
7628,Box0,Accel X,2020-06-13 21:55:03,0.22,T
7629,Box0,Humidity,2020-06-13 21:55:03,34.049,T
7630,Box0,Approx. Altitude,2020-06-13 21:55:03,-51.678,T
7631,Box0,Accel Y,2020-06-13 21:55:03,-0.9,T
7632,Box0,PIR,2020-06-13 21:55:04,1.0,T
7633,Box0,Audio,2020-06-13 21:55:04,0.244,T
7634,Box0,Color Temp (K),2020-06-13 21:55:04,3552.0,T
7635,Box0,Lumosity,2020-06-13 21:55:04,196.0,T
7636,Box0,R,2020-06-13 21:55:04,564.0,T
7637,Box0,G,2020-06-13 21:55:04,389.0,T
7638,Box0,B,2020-06-13 21:55:04,320.0,T
7639,Box0,C,2020-06-13 21:55:04,1278.0,T
7640,Box0,Temperature,2020-06-13 21:55:04,23.58,T
7641,Box0,Approx. Altitude,2020-06-13 21:55:04,-51.54,T
7642,Box0,Magnet Z,2020-06-13 21:55:04,-73.69,T
7643,Box0,Magnet Y,2020-06-13 21:55:04,21.687,T
7644,Box0,Magnet X,2020-06-13 21:55:04,46.375,T
7645,Box0,Pressure,2020-06-13 21:55:04,1019.456,T
7646,Box0,Accel Y,2020-06-13 21:55:04,-0.88,T
7647,Box0,Accel X,2020-06-13 21:55:04,0.19,T
7648,Box0,Humidity,2020-06-13 21:55:04,34.061,T
7649,Box0,Accel Z,2020-06-13 21:55:04,9.86,T
7650,Box0,C,2020-06-13 21:55:05,1277.0,T
7651,Box0,Audio,2020-06-13 21:55:05,0.229,T
7652,Box0,Color Temp (K),2020-06-13 21:55:05,3552.0,T
7653,Box0,Lumosity,2020-06-13 21:55:05,195.0,T
7654,Box0,R,2020-06-13 21:55:05,564.0,T
7655,Box0,G,2020-06-13 21:55:05,388.0,T
7656,Box0,B,2020-06-13 21:55:05,320.0,T
7657,Box0,PIR,2020-06-13 21:55:05,1.0,T
7658,Box0,Temperature,2020-06-13 21:55:05,23.58,T
7659,Box0,Approx. Altitude,2020-06-13 21:55:05,-51.054,T
7660,Box0,Humidity,2020-06-13 21:55:05,34.049,T
7661,Box0,Accel X,2020-06-13 21:55:05,0.22,T
7662,Box0,Accel Y,2020-06-13 21:55:05,-0.86,T
7663,Box0,Accel Z,2020-06-13 21:55:05,9.87,T
7664,Box0,Magnet X,2020-06-13 21:55:05,46.062,T
7665,Box0,Magnet Y,2020-06-13 21:55:05,22.062,T
7666,Box0,Magnet Z,2020-06-13 21:55:05,-72.87,T
7667,Box0,Pressure,2020-06-13 21:55:05,1019.397,T
7668,Box0,G,2020-06-13 21:55:06,389.0,T
7669,Box0,R,2020-06-13 21:55:06,564.0,T
7670,Box0,Lumosity,2020-06-13 21:55:06,196.0,T
7671,Box0,B,2020-06-13 21:55:06,320.0,T
7672,Box0,Audio,2020-06-13 21:55:06,0.205,T
7673,Box0,PIR,2020-06-13 21:55:06,1.0,T
7674,Box0,Color Temp (K),2020-06-13 21:55:06,3552.0,T
7675,Box0,C,2020-06-13 21:55:06,1278.0,T
7676,Box0,Temperature,2020-06-13 21:55:06,23.58,T
7677,Box0,Pressure,2020-06-13 21:55:06,1019.442,T
7678,Box0,Magnet Y,2020-06-13 21:55:06,22.062,T
7679,Box0,Magnet X,2020-06-13 21:55:06,46.062,T
7680,Box0,Accel Z,2020-06-13 21:55:06,9.88,T
7681,Box0,Magnet Z,2020-06-13 21:55:06,-74.56,T
7682,Box0,Accel X,2020-06-13 21:55:06,0.22,T
7683,Box0,Humidity,2020-06-13 21:55:06,34.049,T
7684,Box0,Approx. Altitude,2020-06-13 21:55:06,-51.424,T
7685,Box0,Accel Y,2020-06-13 21:55:06,-0.87,T
7686,Box0,B,2020-06-13 21:55:07,320.0,T
7687,Box0,PIR,2020-06-13 21:55:07,1.0,T
7688,Box0,Audio,2020-06-13 21:55:07,0.234,T
7689,Box0,Color Temp (K),2020-06-13 21:55:07,3552.0,T
7690,Box0,Lumosity,2020-06-13 21:55:07,196.0,T
7691,Box0,R,2020-06-13 21:55:07,564.0,T
7692,Box0,G,2020-06-13 21:55:07,389.0,T
7693,Box0,C,2020-06-13 21:55:07,1277.0,T
7694,Box0,Temperature,2020-06-13 21:55:07,23.57,T
7695,Box0,Pressure,2020-06-13 21:55:07,1019.49,T
7696,Box0,Magnet Y,2020-06-13 21:55:07,21.687,T
7697,Box0,Magnet X,2020-06-13 21:55:07,46.75,T
7698,Box0,Accel Z,2020-06-13 21:55:07,9.88,T
7699,Box0,Magnet Z,2020-06-13 21:55:07,-73.25,T
7700,Box0,Accel X,2020-06-13 21:55:07,0.18,T
7701,Box0,Humidity,2020-06-13 21:55:07,34.049,T
7702,Box0,Approx. Altitude,2020-06-13 21:55:07,-51.826,T
7703,Box0,Accel Y,2020-06-13 21:55:07,-0.89,T
7704,Box0,B,2020-06-13 21:55:08,320.0,T
7705,Box0,PIR,2020-06-13 21:55:08,1.0,T
7706,Box0,Audio,2020-06-13 21:55:08,0.229,T
7707,Box0,Color Temp (K),2020-06-13 21:55:08,3552.0,T
7708,Box0,Lumosity,2020-06-13 21:55:08,196.0,T
7709,Box0,R,2020-06-13 21:55:08,564.0,T
7710,Box0,G,2020-06-13 21:55:08,389.0,T
7711,Box0,C,2020-06-13 21:55:08,1278.0,T
7712,Box0,Magnet Z,2020-06-13 21:55:08,-74.5,T
7713,Box0,Pressure,2020-06-13 21:55:08,1019.432,T
7714,Box0,Approx. Altitude,2020-06-13 21:55:08,-51.339,T
7715,Box0,Humidity,2020-06-13 21:55:08,34.049,T
7716,Box0,Accel X,2020-06-13 21:55:08,0.2,T
7717,Box0,Accel Y,2020-06-13 21:55:08,-0.89,T
7718,Box0,Accel Z,2020-06-13 21:55:08,9.98,T
7719,Box0,Magnet X,2020-06-13 21:55:08,46.062,T
7720,Box0,Magnet Y,2020-06-13 21:55:08,21.25,T
7721,Box0,Temperature,2020-06-13 21:55:08,23.58,T
7722,Box0,G,2020-06-13 21:55:09,388.0,T
7723,Box0,R,2020-06-13 21:55:09,564.0,T
7724,Box0,Lumosity,2020-06-13 21:55:09,195.0,T
7725,Box0,B,2020-06-13 21:55:09,319.0,T
7726,Box0,Audio,2020-06-13 21:55:09,0.215,T
7727,Box0,PIR,2020-06-13 21:55:09,1.0,T
7728,Box0,Color Temp (K),2020-06-13 21:55:09,3545.0,T
7729,Box0,C,2020-06-13 21:55:09,1276.0,T
7730,Box0,Magnet Z,2020-06-13 21:55:09,-72.87,T
7731,Box0,Pressure,2020-06-13 21:55:09,1019.416,T
7732,Box0,Magnet Y,2020-06-13 21:55:09,22.062,T
7733,Box0,Magnet X,2020-06-13 21:55:09,45.25,T
7734,Box0,Accel Z,2020-06-13 21:55:09,9.97,T
7735,Box0,Temperature,2020-06-13 21:55:09,23.58,T
7736,Box0,Accel X,2020-06-13 21:55:09,0.21,T
7737,Box0,Humidity,2020-06-13 21:55:09,34.062,T
7738,Box0,Approx. Altitude,2020-06-13 21:55:09,-51.207,T
7739,Box0,Accel Y,2020-06-13 21:55:09,-0.88,T
7740,Box0,C,2020-06-13 21:55:10,1277.0,T
7741,Box0,Audio,2020-06-13 21:55:10,0.225,T
7742,Box0,Color Temp (K),2020-06-13 21:55:10,3552.0,T
7743,Box0,Lumosity,2020-06-13 21:55:10,196.0,T
7744,Box0,R,2020-06-13 21:55:10,564.0,T
7745,Box0,G,2020-06-13 21:55:10,389.0,T
