,box_name,channel_name,time,value,label
15866,Box0,Approx. Altitude,3/23/2020 15:27,-58.024,2 people
15867,Box0,Pressure,3/23/2020 15:27,1020.239,2 people
15868,Box0,Temperature,3/23/2020 15:27,24.49,2 people
15869,Box0,C,3/23/2020 15:27,539,2 people
15870,Box0,B,3/23/2020 15:27,121,2 people
15871,Box0,G,3/23/2020 15:27,139,2 people
15872,Box0,R,3/23/2020 15:27,296,2 people
15873,Box0,Lumosity,3/23/2020 15:27,34,2 people
15874,Box0,Color Temp (K),3/23/2020 15:27,2885,2 people
15875,Box0,Audio,3/23/2020 15:27,0.234,2 people
15876,Box0,PIR,3/23/2020 15:27,1,2 people
15841,Box0,Magnet Z,3/23/2020 15:27,-22.75,2 people
15842,Box0,Magnet Y,3/23/2020 15:27,-19.562,2 people
15843,Box0,Magnet X,3/23/2020 15:27,9.75,2 people
15844,Box0,Accel Z,3/23/2020 15:27,9.36,2 people
15845,Box0,Accel Y,3/23/2020 15:27,1.23,2 people
15846,Box0,Accel X,3/23/2020 15:27,2.2,2 people
15847,Box0,Humidity,3/23/2020 15:27,21.955,2 people
15848,Box0,Approx. Altitude,3/23/2020 15:27,-58.024,2 people
15849,Box0,Pressure,3/23/2020 15:27,1020.238,2 people
15850,Box0,Temperature,3/23/2020 15:27,24.49,2 people
15851,Box0,C,3/23/2020 15:27,538,2 people
15852,Box0,B,3/23/2020 15:27,121,2 people
15853,Box0,G,3/23/2020 15:27,139,2 people
15854,Box0,R,3/23/2020 15:27,296,2 people
15855,Box0,Lumosity,3/23/2020 15:27,34,2 people
15856,Box0,Color Temp (K),3/23/2020 15:27,2877,2 people
15857,Box0,Audio,3/23/2020 15:27,0.298,2 people
15858,Box0,PIR,3/23/2020 15:27,1,2 people
15823,Box0,Magnet Z,3/23/2020 15:27,-20.69,2 people
15824,Box0,Magnet Y,3/23/2020 15:27,-19.25,2 people
15825,Box0,Magnet X,3/23/2020 15:27,10.062,2 people
15826,Box0,Accel Z,3/23/2020 15:27,9.34,2 people
15827,Box0,Accel Y,3/23/2020 15:27,1.24,2 people
15828,Box0,Accel X,3/23/2020 15:27,2.15,2 people
15829,Box0,Humidity,3/23/2020 15:27,21.955,2 people
15830,Box0,Approx. Altitude,3/23/2020 15:27,-58.193,2 people
15831,Box0,Pressure,3/23/2020 15:27,1020.259,2 people
15832,Box0,Temperature,3/23/2020 15:27,24.49,2 people
15833,Box0,C,3/23/2020 15:27,538,2 people
15834,Box0,B,3/23/2020 15:27,121,2 people
15835,Box0,G,3/23/2020 15:27,139,2 people
15836,Box0,R,3/23/2020 15:27,296,2 people
15837,Box0,Lumosity,3/23/2020 15:27,34,2 people
15838,Box0,Color Temp (K),3/23/2020 15:27,2877,2 people
15839,Box0,Audio,3/23/2020 15:27,0.396,2 people
15840,Box0,PIR,3/23/2020 15:27,1,2 people
25808,Box0,PIR,3/23/2020 15:28,1,1 person
25809,Box0,Audio,3/23/2020 15:28,0.254,1 person
25810,Box0,Color Temp (K),3/23/2020 15:28,2888,1 person
25811,Box0,Lumosity,3/23/2020 15:28,34,1 person
25812,Box0,R,3/23/2020 15:28,293,1 person
25813,Box0,G,3/23/2020 15:28,138,1 person
25814,Box0,B,3/23/2020 15:28,120,1 person
25815,Box0,C,3/23/2020 15:28,534,1 person
25816,Box0,Temperature,3/23/2020 15:28,24.48,1 person
25817,Box0,Pressure,3/23/2020 15:28,1020.248,1 person
25818,Box0,Approx. Altitude,3/23/2020 15:28,-58.104,1 person
25819,Box0,Humidity,3/23/2020 15:28,21.955,1 person
25820,Box0,Accel X,3/23/2020 15:28,2.19,1 person
25821,Box0,Accel Y,3/23/2020 15:28,1.21,1 person
25822,Box0,Accel Z,3/23/2020 15:28,9.4,1 person
25823,Box0,Magnet X,3/23/2020 15:28,10.187,1 person
25824,Box0,Magnet Y,3/23/2020 15:28,-20.375,1 person
25825,Box0,Magnet Z,3/23/2020 15:28,-20.69,1 person
25790,Box0,Magnet Z,3/23/2020 15:28,-21.06,1 person
25791,Box0,Magnet Y,3/23/2020 15:28,-20,1 person
25792,Box0,Magnet X,3/23/2020 15:28,9.375,1 person
25793,Box0,Accel Z,3/23/2020 15:28,9.43,1 person
25794,Box0,Accel Y,3/23/2020 15:28,1.22,1 person
25795,Box0,Accel X,3/23/2020 15:28,2.2,1 person
25796,Box0,Humidity,3/23/2020 15:28,21.933,1 person
25797,Box0,Approx. Altitude,3/23/2020 15:28,-58.109,1 person
25798,Box0,Pressure,3/23/2020 15:28,1020.249,1 person
25799,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25800,Box0,C,3/23/2020 15:28,539,1 person
25801,Box0,B,3/23/2020 15:28,121,1 person
25802,Box0,G,3/23/2020 15:28,139,1 person
25803,Box0,R,3/23/2020 15:28,296,1 person
25804,Box0,Lumosity,3/23/2020 15:28,34,1 person
25805,Box0,Color Temp (K),3/23/2020 15:28,2885,1 person
25806,Box0,Audio,3/23/2020 15:28,0.244,1 person
25807,Box0,PIR,3/23/2020 15:28,1,1 person
25772,Box0,Magnet Z,3/23/2020 15:28,-20.25,1 person
25773,Box0,Magnet Y,3/23/2020 15:28,-19.25,1 person
25774,Box0,Magnet X,3/23/2020 15:28,9.375,1 person
25775,Box0,Accel Z,3/23/2020 15:28,9.4,1 person
25776,Box0,Accel Y,3/23/2020 15:28,1.21,1 person
25777,Box0,Accel X,3/23/2020 15:28,2.19,1 person
25778,Box0,Humidity,3/23/2020 15:28,21.921,1 person
25779,Box0,Approx. Altitude,3/23/2020 15:28,-57.887,1 person
25780,Box0,Pressure,3/23/2020 15:28,1020.222,1 person
25781,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25782,Box0,C,3/23/2020 15:28,537,1 person
25783,Box0,B,3/23/2020 15:28,121,1 person
25784,Box0,G,3/23/2020 15:28,139,1 person
25785,Box0,R,3/23/2020 15:28,295,1 person
25786,Box0,Lumosity,3/23/2020 15:28,35,1 person
25787,Box0,Color Temp (K),3/23/2020 15:28,2883,1 person
25788,Box0,Audio,3/23/2020 15:28,0.757,1 person
25789,Box0,PIR,3/23/2020 15:28,1,1 person
25754,Box0,Magnet Z,3/23/2020 15:28,-19.87,1 person
25755,Box0,Magnet Y,3/23/2020 15:28,-18.875,1 person
25756,Box0,Magnet X,3/23/2020 15:28,10.562,1 person
25757,Box0,Accel Z,3/23/2020 15:28,9.46,1 person
25758,Box0,Accel Y,3/23/2020 15:28,1.17,1 person
25759,Box0,Accel X,3/23/2020 15:28,2.18,1 person
25760,Box0,Humidity,3/23/2020 15:28,21.909,1 person
25761,Box0,Approx. Altitude,3/23/2020 15:28,-57.966,1 person
25762,Box0,Pressure,3/23/2020 15:28,1020.231,1 person
25763,Box0,Temperature,3/23/2020 15:28,24.48,1 person
25764,Box0,C,3/23/2020 15:28,534,1 person
25765,Box0,B,3/23/2020 15:28,120,1 person
25766,Box0,G,3/23/2020 15:28,138,1 person
25767,Box0,R,3/23/2020 15:28,294,1 person
25768,Box0,Lumosity,3/23/2020 15:28,34,1 person
25769,Box0,Color Temp (K),3/23/2020 15:28,2874,1 person
25770,Box0,Audio,3/23/2020 15:28,1.313,1 person
25771,Box0,PIR,3/23/2020 15:28,1,1 person
25736,Box0,Magnet Z,3/23/2020 15:28,-19.87,1 person
25737,Box0,Magnet Y,3/23/2020 15:28,-19.562,1 person
25738,Box0,Magnet X,3/23/2020 15:28,10.562,1 person
25739,Box0,Accel Z,3/23/2020 15:28,9.45,1 person
25740,Box0,Accel Y,3/23/2020 15:28,1.19,1 person
25741,Box0,Accel X,3/23/2020 15:28,2.21,1 person
25742,Box0,Humidity,3/23/2020 15:28,21.909,1 person
25743,Box0,Approx. Altitude,3/23/2020 15:28,-57.966,1 person
25744,Box0,Pressure,3/23/2020 15:28,1020.231,1 person
25745,Box0,Temperature,3/23/2020 15:28,24.48,1 person
25746,Box0,C,3/23/2020 15:28,535,1 person
25747,Box0,B,3/23/2020 15:28,120,1 person
25748,Box0,G,3/23/2020 15:28,138,1 person
25749,Box0,R,3/23/2020 15:28,294,1 person
25750,Box0,Lumosity,3/23/2020 15:28,34,1 person
25751,Box0,Color Temp (K),3/23/2020 15:28,2883,1 person
25752,Box0,Audio,3/23/2020 15:28,1.719,1 person
25753,Box0,PIR,3/23/2020 15:28,1,1 person
25718,Box0,Magnet Z,3/23/2020 15:28,-21.5,1 person
25719,Box0,Magnet Y,3/23/2020 15:28,-20,1 person
25720,Box0,Magnet X,3/23/2020 15:28,10.562,1 person
25721,Box0,Accel Z,3/23/2020 15:28,9.45,1 person
25722,Box0,Accel Y,3/23/2020 15:28,1.17,1 person
25723,Box0,Accel X,3/23/2020 15:28,2.2,1 person
25724,Box0,Humidity,3/23/2020 15:28,21.909,1 person
25725,Box0,Approx. Altitude,3/23/2020 15:28,-57.982,1 person
25726,Box0,Pressure,3/23/2020 15:28,1020.233,1 person
25727,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25728,Box0,C,3/23/2020 15:28,536,1 person
25729,Box0,B,3/23/2020 15:28,120,1 person
25730,Box0,G,3/23/2020 15:28,139,1 person
25731,Box0,R,3/23/2020 15:28,295,1 person
25732,Box0,Lumosity,3/23/2020 15:28,35,1 person
25733,Box0,Color Temp (K),3/23/2020 15:28,2869,1 person
25734,Box0,Audio,3/23/2020 15:28,0.996,1 person
25735,Box0,PIR,3/23/2020 15:28,1,1 person
1309,Box0,Audio,3/23/2020 15:28,0.186,1 person
25701,Box0,Magnet Z,3/23/2020 15:28,-21.06,1 person
25702,Box0,Magnet Y,3/23/2020 15:28,-19.25,1 person
25703,Box0,Magnet X,3/23/2020 15:28,10.187,1 person
25704,Box0,Accel Z,3/23/2020 15:28,9.5,1 person
25705,Box0,Accel Y,3/23/2020 15:28,1.19,1 person
25706,Box0,Accel X,3/23/2020 15:28,2.19,1 person
25707,Box0,Humidity,3/23/2020 15:28,21.897,1 person
25708,Box0,Approx. Altitude,3/23/2020 15:28,-57.839,1 person
25709,Box0,Pressure,3/23/2020 15:28,1020.216,1 person
25710,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25711,Box0,C,3/23/2020 15:28,535,1 person
25712,Box0,B,3/23/2020 15:28,120,1 person
25713,Box0,G,3/23/2020 15:28,138,1 person
25714,Box0,R,3/23/2020 15:28,294,1 person
25715,Box0,Lumosity,3/23/2020 15:28,34,1 person
25716,Box0,Color Temp (K),3/23/2020 15:28,2883,1 person
25717,Box0,PIR,3/23/2020 15:28,1,1 person
25683,Box0,Magnet Z,3/23/2020 15:28,-20.69,1 person
25684,Box0,Magnet Y,3/23/2020 15:28,-20.062,1 person
25685,Box0,Magnet X,3/23/2020 15:28,10.562,1 person
25686,Box0,Accel Z,3/23/2020 15:28,9.49,1 person
25687,Box0,Accel Y,3/23/2020 15:28,1.19,1 person
25688,Box0,Accel X,3/23/2020 15:28,2.26,1 person
25689,Box0,Humidity,3/23/2020 15:28,21.909,1 person
25690,Box0,Approx. Altitude,3/23/2020 15:28,-57.861,1 person
25691,Box0,Pressure,3/23/2020 15:28,1020.219,1 person
25692,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25693,Box0,C,3/23/2020 15:28,537,1 person
25694,Box0,B,3/23/2020 15:28,121,1 person
25695,Box0,G,3/23/2020 15:28,139,1 person
25696,Box0,R,3/23/2020 15:28,295,1 person
25697,Box0,Lumosity,3/23/2020 15:28,35,1 person
25698,Box0,Color Temp (K),3/23/2020 15:28,2883,1 person
25699,Box0,Audio,3/23/2020 15:28,0.61,1 person
25700,Box0,PIR,3/23/2020 15:28,1,1 person
25665,Box0,Magnet Z,3/23/2020 15:28,-20.69,1 person
25666,Box0,Magnet Y,3/23/2020 15:28,-19.375,1 person
25667,Box0,Magnet X,3/23/2020 15:28,11.25,1 person
25668,Box0,Accel Z,3/23/2020 15:28,9.47,1 person
25669,Box0,Accel Y,3/23/2020 15:28,1.32,1 person
25670,Box0,Accel X,3/23/2020 15:28,2.12,1 person
25671,Box0,Humidity,3/23/2020 15:28,21.909,1 person
25672,Box0,Approx. Altitude,3/23/2020 15:28,-57.76,1 person
25673,Box0,Pressure,3/23/2020 15:28,1020.232,1 person
25674,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25675,Box0,C,3/23/2020 15:28,531,1 person
25676,Box0,B,3/23/2020 15:28,119,1 person
25677,Box0,G,3/23/2020 15:28,137,1 person
25678,Box0,R,3/23/2020 15:28,293,1 person
25679,Box0,Lumosity,3/23/2020 15:28,34,1 person
25680,Box0,Color Temp (K),3/23/2020 15:28,2866,1 person
25681,Box0,Audio,3/23/2020 15:28,0.254,1 person
25682,Box0,PIR,3/23/2020 15:28,1,1 person
25647,Box0,Magnet Z,3/23/2020 15:28,-22.25,1 person
25648,Box0,Magnet Y,3/23/2020 15:28,-19.687,1 person
25649,Box0,Magnet X,3/23/2020 15:28,10.75,1 person
25650,Box0,Accel Z,3/23/2020 15:28,9.49,1 person
25651,Box0,Accel Y,3/23/2020 15:28,1.22,1 person
25652,Box0,Accel X,3/23/2020 15:28,2.16,1 person
25653,Box0,Humidity,3/23/2020 15:28,21.921,1 person
25654,Box0,Approx. Altitude,3/23/2020 15:28,-57.681,1 person
25655,Box0,Pressure,3/23/2020 15:28,1020.197,1 person
25656,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25657,Box0,C,3/23/2020 15:28,530,1 person
25658,Box0,B,3/23/2020 15:28,118,1 person
25659,Box0,G,3/23/2020 15:28,137,1 person
25660,Box0,R,3/23/2020 15:28,292,1 person
25661,Box0,Lumosity,3/23/2020 15:28,35,1 person
25662,Box0,Color Temp (K),3/23/2020 15:28,2866,1 person
25663,Box0,Audio,3/23/2020 15:28,0.361,1 person
25664,Box0,PIR,3/23/2020 15:28,1,1 person
25629,Box0,Magnet Z,3/23/2020 15:28,-20.69,1 person
25630,Box0,Magnet Y,3/23/2020 15:28,-19.687,1 person
25631,Box0,Magnet X,3/23/2020 15:28,9.75,1 person
25632,Box0,Accel Z,3/23/2020 15:28,9.49,1 person
25633,Box0,Accel Y,3/23/2020 15:28,1.18,1 person
25634,Box0,Accel X,3/23/2020 15:28,2.19,1 person
25635,Box0,Humidity,3/23/2020 15:28,21.933,1 person
25636,Box0,Approx. Altitude,3/23/2020 15:28,-57.855,1 person
25637,Box0,Pressure,3/23/2020 15:28,1020.218,1 person
25638,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25639,Box0,C,3/23/2020 15:28,532,1 person
25640,Box0,B,3/23/2020 15:28,119,1 person
25641,Box0,G,3/23/2020 15:28,137,1 person
25642,Box0,R,3/23/2020 15:28,293,1 person
25643,Box0,Lumosity,3/23/2020 15:28,34,1 person
25644,Box0,Color Temp (K),3/23/2020 15:28,2874,1 person
25645,Box0,Audio,3/23/2020 15:28,0.41,1 person
25646,Box0,PIR,3/23/2020 15:28,1,1 person
25611,Box0,Magnet Z,3/23/2020 15:28,-21.87,1 person
25612,Box0,Magnet Y,3/23/2020 15:28,-19.687,1 person
25613,Box0,Magnet X,3/23/2020 15:28,9.75,1 person
25614,Box0,Accel Z,3/23/2020 15:28,9.37,1 person
25615,Box0,Accel Y,3/23/2020 15:28,1.2,1 person
25616,Box0,Accel X,3/23/2020 15:28,2.17,1 person
25617,Box0,Humidity,3/23/2020 15:28,21.933,1 person
25618,Box0,Approx. Altitude,3/23/2020 15:28,-57.676,1 person
25619,Box0,Pressure,3/23/2020 15:28,1020.196,1 person
25620,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25621,Box0,C,3/23/2020 15:28,535,1 person
25622,Box0,B,3/23/2020 15:28,120,1 person
25623,Box0,G,3/23/2020 15:28,138,1 person
25624,Box0,R,3/23/2020 15:28,294,1 person
25625,Box0,Lumosity,3/23/2020 15:28,34,1 person
25626,Box0,Color Temp (K),3/23/2020 15:28,2883,1 person
25627,Box0,Audio,3/23/2020 15:28,0.186,1 person
25628,Box0,PIR,3/23/2020 15:28,1,1 person
25593,Box0,Magnet Z,3/23/2020 15:28,-19.56,1 person
25594,Box0,Magnet Y,3/23/2020 15:28,-19.562,1 person
25595,Box0,Magnet X,3/23/2020 15:28,10.75,1 person
25596,Box0,Accel Z,3/23/2020 15:28,9.37,1 person
25597,Box0,Accel Y,3/23/2020 15:28,1.19,1 person
25598,Box0,Accel X,3/23/2020 15:28,2.15,1 person
25599,Box0,Humidity,3/23/2020 15:28,21.933,1 person
25600,Box0,Approx. Altitude,3/23/2020 15:28,-58.024,1 person
25601,Box0,Pressure,3/23/2020 15:28,1020.238,1 person
25602,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25603,Box0,C,3/23/2020 15:28,533,1 person
25604,Box0,B,3/23/2020 15:28,119,1 person
25605,Box0,G,3/23/2020 15:28,137,1 person
25606,Box0,R,3/23/2020 15:28,293,1 person
25607,Box0,Lumosity,3/23/2020 15:28,34,1 person
25608,Box0,Color Temp (K),3/23/2020 15:28,2874,1 person
25609,Box0,Audio,3/23/2020 15:28,0.088,1 person
25610,Box0,PIR,3/23/2020 15:28,1,1 person
25575,Box0,Magnet Z,3/23/2020 15:28,-19.19,1 person
25576,Box0,Magnet Y,3/23/2020 15:28,-19.562,1 person
25577,Box0,Magnet X,3/23/2020 15:28,10.5,1 person
25578,Box0,Accel Z,3/23/2020 15:28,9.33,1 person
25579,Box0,Accel Y,3/23/2020 15:28,1.2,1 person
25580,Box0,Accel X,3/23/2020 15:28,2.17,1 person
25581,Box0,Humidity,3/23/2020 15:28,21.933,1 person
25582,Box0,Approx. Altitude,3/23/2020 15:28,-57.966,1 person
25583,Box0,Pressure,3/23/2020 15:28,1020.232,1 person
25584,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25585,Box0,C,3/23/2020 15:28,531,1 person
25586,Box0,B,3/23/2020 15:28,118,1 person
25587,Box0,G,3/23/2020 15:28,137,1 person
25588,Box0,R,3/23/2020 15:28,293,1 person
25589,Box0,Lumosity,3/23/2020 15:28,34,1 person
25590,Box0,Color Temp (K),3/23/2020 15:28,2861,1 person
25591,Box0,Audio,3/23/2020 15:28,0.322,1 person
25592,Box0,PIR,3/23/2020 15:28,1,1 person
25557,Box0,Magnet Z,3/23/2020 15:28,-21.19,1 person
25558,Box0,Magnet Y,3/23/2020 15:28,-20,1 person
25559,Box0,Magnet X,3/23/2020 15:28,10.5,1 person
25560,Box0,Accel Z,3/23/2020 15:28,9.39,1 person
25561,Box0,Accel Y,3/23/2020 15:28,1.19,1 person
25562,Box0,Accel X,3/23/2020 15:28,2.22,1 person
25563,Box0,Humidity,3/23/2020 15:28,21.956,1 person
25564,Box0,Approx. Altitude,3/23/2020 15:28,-57.898,1 person
25565,Box0,Pressure,3/23/2020 15:28,1020.223,1 person
25566,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25567,Box0,C,3/23/2020 15:28,531,1 person
25568,Box0,B,3/23/2020 15:28,120,1 person
25569,Box0,G,3/23/2020 15:28,138,1 person
25570,Box0,R,3/23/2020 15:28,293,1 person
25571,Box0,Lumosity,3/23/2020 15:28,34,1 person
25572,Box0,Color Temp (K),3/23/2020 15:28,2871,1 person
25573,Box0,Audio,3/23/2020 15:28,0.2,1 person
25574,Box0,PIR,3/23/2020 15:28,1,1 person
25539,Box0,Magnet Z,3/23/2020 15:28,-21.56,1 person
25540,Box0,Magnet Y,3/23/2020 15:28,-19.687,1 person
25541,Box0,Magnet X,3/23/2020 15:28,10.5,1 person
25542,Box0,Accel Z,3/23/2020 15:28,9.42,1 person
25543,Box0,Accel Y,3/23/2020 15:28,1.23,1 person
25544,Box0,Accel X,3/23/2020 15:28,2.15,1 person
25545,Box0,Humidity,3/23/2020 15:28,21.943,1 person
25546,Box0,Approx. Altitude,3/23/2020 15:28,-57.649,1 person
25547,Box0,Pressure,3/23/2020 15:28,1020.193,1 person
25548,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25549,Box0,C,3/23/2020 15:28,534,1 person
25550,Box0,B,3/23/2020 15:28,120,1 person
25551,Box0,G,3/23/2020 15:28,138,1 person
25552,Box0,R,3/23/2020 15:28,295,1 person
25553,Box0,Lumosity,3/23/2020 15:28,34,1 person
25554,Box0,Color Temp (K),3/23/2020 15:28,2869,1 person
25555,Box0,Audio,3/23/2020 15:28,0.669,1 person
25556,Box0,PIR,3/23/2020 15:28,1,1 person
2719,Box0,Magnet Z,3/23/2020 15:28,-21.19,1 person
2720,Box0,Magnet Y,3/23/2020 15:28,-20.875,1 person
2721,Box0,Magnet X,3/23/2020 15:28,10.75,1 person
2722,Box0,Accel Z,3/23/2020 15:28,9.5,1 person
2723,Box0,Accel Y,3/23/2020 15:28,1.18,1 person
2724,Box0,Accel X,3/23/2020 15:28,2.14,1 person
2725,Box0,Humidity,3/23/2020 15:28,21.921,1 person
2726,Box0,Approx. Altitude,3/23/2020 15:28,-57.808,1 person
25529,Box0,Pressure,3/23/2020 15:28,1020.212,1 person
25530,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25531,Box0,C,3/23/2020 15:28,528,1 person
25532,Box0,B,3/23/2020 15:28,118,1 person
25533,Box0,G,3/23/2020 15:28,136,1 person
25534,Box0,R,3/23/2020 15:28,292,1 person
25535,Box0,Lumosity,3/23/2020 15:28,33,1 person
25536,Box0,Color Temp (K),3/23/2020 15:28,2858,1 person
25537,Box0,Audio,3/23/2020 15:28,0.376,1 person
25538,Box0,PIR,3/23/2020 15:28,1,1 person
2707,Box0,Humidity,3/23/2020 15:28,21.897,1 person
2708,Box0,Approx. Altitude,3/23/2020 15:28,-57.882,1 person
2709,Box0,Pressure,3/23/2020 15:28,1020.222,1 person
2710,Box0,Temperature,3/23/2020 15:28,24.49,1 person
2711,Box0,C,3/23/2020 15:28,526,1 person
2712,Box0,B,3/23/2020 15:28,117,1 person
2713,Box0,G,3/23/2020 15:28,135,1 person
2714,Box0,R,3/23/2020 15:28,291,1 person
2715,Box0,Lumosity,3/23/2020 15:28,32,1 person
2716,Box0,Color Temp (K),3/23/2020 15:28,2858,1 person
2717,Box0,Audio,3/23/2020 15:28,0.234,1 person
2718,Box0,PIR,3/23/2020 15:28,1,1 person
25523,Box0,Magnet Z,3/23/2020 15:28,-21.19,1 person
25524,Box0,Magnet Y,3/23/2020 15:28,-20.062,1 person
25525,Box0,Magnet X,3/23/2020 15:28,10.5,1 person
25526,Box0,Accel Z,3/23/2020 15:28,9.49,1 person
25527,Box0,Accel Y,3/23/2020 15:28,1.19,1 person
25528,Box0,Accel X,3/23/2020 15:28,2.19,1 person
25505,Box0,Magnet Z,3/23/2020 15:28,-19.56,1 person
25506,Box0,Magnet Y,3/23/2020 15:28,-19.375,1 person
25507,Box0,Magnet X,3/23/2020 15:28,10.5,1 person
25508,Box0,Accel Z,3/23/2020 15:28,9.5,1 person
25509,Box0,Accel Y,3/23/2020 15:28,1.17,1 person
25510,Box0,Accel X,3/23/2020 15:28,2.21,1 person
25511,Box0,Humidity,3/23/2020 15:28,21.909,1 person
25512,Box0,Approx. Altitude,3/23/2020 15:28,-57.961,1 person
25513,Box0,Pressure,3/23/2020 15:28,1020.231,1 person
25514,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25515,Box0,C,3/23/2020 15:28,531,1 person
25516,Box0,B,3/23/2020 15:28,118,1 person
25517,Box0,G,3/23/2020 15:28,137,1 person
25518,Box0,R,3/23/2020 15:28,294,1 person
25519,Box0,Lumosity,3/23/2020 15:28,34,1 person
25520,Box0,Color Temp (K),3/23/2020 15:28,2848,1 person
25521,Box0,Audio,3/23/2020 15:28,0.239,1 person
25522,Box0,PIR,3/23/2020 15:28,1,1 person
25487,Box0,Magnet Z,3/23/2020 15:28,-21.19,1 person
25488,Box0,Magnet Y,3/23/2020 15:28,-19.687,1 person
25489,Box0,Magnet X,3/23/2020 15:28,10.062,1 person
25490,Box0,Accel Z,3/23/2020 15:28,9.48,1 person
25491,Box0,Accel Y,3/23/2020 15:28,1.21,1 person
25492,Box0,Accel X,3/23/2020 15:28,2.24,1 person
25493,Box0,Humidity,3/23/2020 15:28,21.944,1 person
25494,Box0,Approx. Altitude,3/23/2020 15:28,-57.898,1 person
25495,Box0,Pressure,3/23/2020 15:28,1020.223,1 person
25496,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25497,Box0,C,3/23/2020 15:28,531,1 person
25498,Box0,B,3/23/2020 15:28,118,1 person
25499,Box0,G,3/23/2020 15:28,137,1 person
25500,Box0,R,3/23/2020 15:28,293,1 person
25501,Box0,Lumosity,3/23/2020 15:28,34,1 person
25502,Box0,Color Temp (K),3/23/2020 15:28,2861,1 person
25503,Box0,Audio,3/23/2020 15:28,0.22,1 person
25504,Box0,PIR,3/23/2020 15:28,1,1 person
25469,Box0,Magnet Z,3/23/2020 15:28,-22,1 person
25470,Box0,Magnet Y,3/23/2020 15:28,-20.5,1 person
25471,Box0,Magnet X,3/23/2020 15:28,10.062,1 person
25472,Box0,Accel Z,3/23/2020 15:28,9.5,1 person
25473,Box0,Accel Y,3/23/2020 15:28,1.2,1 person
25474,Box0,Accel X,3/23/2020 15:28,2.2,1 person
25475,Box0,Humidity,3/23/2020 15:28,21.933,1 person
25476,Box0,Approx. Altitude,3/23/2020 15:28,-57.633,1 person
25477,Box0,Pressure,3/23/2020 15:28,1020.191,1 person
25478,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25479,Box0,C,3/23/2020 15:28,530,1 person
25480,Box0,B,3/23/2020 15:28,118,1 person
25481,Box0,G,3/23/2020 15:28,136,1 person
25482,Box0,R,3/23/2020 15:28,293,1 person
25483,Box0,Lumosity,3/23/2020 15:28,33,1 person
25484,Box0,Color Temp (K),3/23/2020 15:28,2861,1 person
25485,Box0,Audio,3/23/2020 15:28,0.771,1 person
25486,Box0,PIR,3/23/2020 15:28,1,1 person
25451,Box0,Magnet Z,3/23/2020 15:28,-20.75,1 person
25452,Box0,Magnet Y,3/23/2020 15:28,-19.375,1 person
25453,Box0,Magnet X,3/23/2020 15:28,10.5,1 person
25454,Box0,Accel Z,3/23/2020 15:28,9.5,1 person
25455,Box0,Accel Y,3/23/2020 15:28,1.19,1 person
25456,Box0,Accel X,3/23/2020 15:28,2.2,1 person
25457,Box0,Humidity,3/23/2020 15:28,21.898,1 person
25458,Box0,Approx. Altitude,3/23/2020 15:28,-57.596,1 person
25459,Box0,Pressure,3/23/2020 15:28,1020.183,1 person
25460,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25461,Box0,C,3/23/2020 15:28,532,1 person
25462,Box0,B,3/23/2020 15:28,118,1 person
25463,Box0,G,3/23/2020 15:28,137,1 person
25464,Box0,R,3/23/2020 15:28,294,1 person
25465,Box0,Lumosity,3/23/2020 15:28,34,1 person
25466,Box0,Color Temp (K),3/23/2020 15:28,2856,1 person
25467,Box0,Audio,3/23/2020 15:28,0.347,1 person
25468,Box0,PIR,3/23/2020 15:28,1,1 person
25433,Box0,Magnet Z,3/23/2020 15:28,-21.56,1 person
25434,Box0,Magnet Y,3/23/2020 15:28,-19.687,1 person
25435,Box0,Magnet X,3/23/2020 15:28,9.25,1 person
25436,Box0,Accel Z,3/23/2020 15:28,9.44,1 person
25437,Box0,Accel Y,3/23/2020 15:28,1.19,1 person
25438,Box0,Accel X,3/23/2020 15:28,2.21,1 person
25439,Box0,Humidity,3/23/2020 15:28,21.91,1 person
25440,Box0,Approx. Altitude,3/23/2020 15:28,-57.813,1 person
25441,Box0,Pressure,3/23/2020 15:28,1020.213,1 person
25442,Box0,Temperature,3/23/2020 15:28,24.49,1 person
25443,Box0,C,3/23/2020 15:28,532,1 person
25444,Box0,B,3/23/2020 15:28,118,1 person
25445,Box0,G,3/23/2020 15:28,137,1 person
25446,Box0,R,3/23/2020 15:28,294,1 person
25447,Box0,Lumosity,3/23/2020 15:28,34,1 person
